,business_id,name,stars,state,review_count
8642,7uLwtXCNzGbdr9domSyZfQ,El Polio Loco,3.0,AZ,3
8643,kyWbn54rsIlS3vbpDo0qPQ,Dos Amigos Fresh Mex-Grill,3.0,AZ,14
8644,WFqgUll7rgnI4zsjoKAjDQ,Rosatis Pizza,3.0,AZ,9
8645,RQOd_O3SWxA4wGjM3rYBsg,Amando's Bros,4.0,AZ,9
8646,DJze-lgFSmKJtMROr2Vddw,Loi Nam Oriental Market,4.0,AZ,3
8647,emKCDGxYpL-hsLDQiULBdQ,Mijana,3.5,AZ,111
8648,U7SnKfGExBmMKTyPvdlFYg,Carl's Jr,3.0,AZ,7
8649,M2Dw6a9MSIFUtVO3bF2ckw,Chili's Grill & Bar,3.0,AZ,21
8650,5DanV2PGA1vk8i1Hhd8JrQ,Barro's Pizza,3.5,AZ,16
8651,prVcY4xSK58PhmGm5iHu-A,Pizza Hut,2.0,AZ,5
8652,2e1to_xZayL48779bJtR9g,Subway,3.0,AZ,8
8653,78dfzUUVUeFpcYKqvs_X1w,Jersey Mike's Subs,4.0,AZ,22
8654,iVPjpMOlFlg0N3F31q5i5w,Little Caesars Pizza,3.0,AZ,3
8655,h2intC6yZX5pwccleuOriQ,Streets of New York,4.0,AZ,15
8656,KiCFtB4Y-wNLmPPjefLeJg,Taco Bell,2.5,AZ,10
8657,M_Aocl2RmEMCt-oO_wB1zA,Papa John's Pizza,2.5,AZ,3
8658,A7G5KBrvJgsCb7UzA-Wyfw,Jack in The Box,3.0,AZ,3
8659,Snz1ZQrlcxrYCWe9kD6oEw,Maui Wowi Hawaiian,4.5,AZ,11
8660,9iEhSIuxWW3FMf3a4FqOig,Los Favoritos,5.0,AZ,3
8661,FT5dJ98SYbGE4ULtKVkW1A,Ray's Pizza,3.0,AZ,34
8662,UedVu1tCV_Q3twZZtwtl8Q,Church's Chicken,3.0,AZ,6
8663,wiNH-zH233_zQXKLMVlqeQ,Del Taco,3.5,AZ,3
8664,I1rvqU2k5UQGo2lGdY6hyw,Siam Thai Cusine,4.5,AZ,132
8665,7AHd-F65U_ikSsHxhIaBQA,Subway,3.5,AZ,3
8666,SIq0jbz3oHHAsxwltaO7Lg,McDonald's,2.0,AZ,7
8667,DviLuRGHMkfRkA83nn_GOA,Jack in the Box,4.0,AZ,4
8668,XMYZk-YPCIUvOXffzVw_1g,El Nuevo Taquito,4.0,AZ,4
8669,LvnOdw1DGb8A9SP5jBhcJQ,Federico's Mexican Food,3.0,AZ,9
8670,13ApBJpR1W7cke__9j74Bw,Jack in the Box,3.0,AZ,6
8671,lgs_LqXk9VQC3ocwnRE7WQ,McDonald's,1.5,AZ,6
8672,nLL0sjLdZ13YdvhXKyss7A,Papa Ed's Ice Cream,4.5,AZ,18
8673,m62bCFfQePObi1_LU_jljQ,Taco Bell,2.5,AZ,3
8674,kLAxRU19GwueWSMwXAr0vg,Dennys,2.5,AZ,7
8675,rswzmPzm264gwu-atRnmQg,Alfredo's Mexican Food,3.5,AZ,4
8676,TrUlUCfoa1L034YKEermnQ,Schlotzsky's,4.5,AZ,4
8677,9N7E_6xGBmVZ6IETuTg03w,Qdoba Mexican Grill,4.0,AZ,16
8678,M7_QFTqkVSiLPogtozsk_A,Domino's Pizza,3.5,AZ,5
8679,XXdXgsLzigS4afx8lv9MRw,US Pizza,3.5,AZ,16
8680,UBq0EyWQe42H0lrq0PXXqQ,Wienerschnitzel,2.5,AZ,9
8681,W9NvpbO97Bh0E2vyj-87fg,Phil's Filling Station Grill,3.5,AZ,30
8682,cYioR5--CBxEKMxEG_J5dw,KFC,2.0,AZ,3
8683,5hfQ5cNFDFPhcjx2De9-qQ,Swan Thai,3.5,AZ,29
8684,KvBlmS1_tUbhA5zG1_B2ng,Wingstop,4.0,AZ,10
8685,WLYQsFAczUkc845k0ec-1A,Pizza Hut,2.5,AZ,4
8686,ljUbvHy3lWF2fStFpznv-g,Arby's,4.0,AZ,8
8687,fDRT5XOMHgnyrYVmN8dWlw,Dema's Italian Bistro,2.5,AZ,15
8688,RoXpniL8AtWwnIzvY2XUXw,Taste of Italy,4.0,AZ,50
8689,SVjNMHO2XOmVfaiRAd0ZCg,Filiberto's Mexican Foods,3.5,AZ,9
8690,1xJ4BikDX8PwWT3XeKzGLA,Hibachi-San,4.0,AZ,4
8691,kbO05xSzzxn4LXfPLL5qvA,Argentos Pizza,4.5,AZ,17
8692,W9oFbcGKloLUpuALxzcQdw,Taco Bell,4.5,AZ,4
8693,_9wiSQbsRe0fiVeHQkxygQ,Filibertos Mexican Food,3.5,AZ,14
8694,Gm7JThEyUPMCLgTnSiGS-A,Chipotle Mexican Grill,3.5,AZ,12
8695,fCu0PvYE079wJEps9tG97g,Los Tacos,4.5,AZ,18
8696,6WyRYIPsW51EaoFaht-I5A,Jack in the Box,3.0,AZ,4
8697,W_BdUVrELzhWya6aeFYoDg,Red White & Brew,4.0,AZ,3
8698,F5gT_aH4Q9KQWSEnYdyNlQ,Wienerschnitzel,1.5,AZ,3
8699,-szHsdbd5-J0by2d62T3Hg,Pollo Correteado Restuarant El,4.5,AZ,4
8700,7K3xiP-5sj_x3QWHlIFFxQ,Native New Yorker,3.0,AZ,43
8701,a59rHQbp7YyEdI0nuKIVrg,Wendys,3.5,AZ,11
8702,6kCNaPcXxA63DhzpN0YC0A,Sonic Drive-In,4.0,AZ,3
8703,GIG-c0WT3b5f8CdtkyQ9yw,Popeye's Chicken & Biscuits,2.0,AZ,7
8704,swdtXYtuCTyh-DMq9wV5Jg,Picosito Mexican Grill,3.0,AZ,14
8705,8b3Ug-wGiZBVml76JxGyoQ,Panda Express,2.5,AZ,5
8706,udVKZfBZ3IyZf_mlTy0law,Nana's Sandwich Saloon,4.0,AZ,25
8707,5vfSMJ3wfjbw5qbJ6VZPyQ,Taco Bell,2.5,AZ,11
8708,EkPUckueKj5IMVGb6MguVA,Royal Cafe,3.5,AZ,20
8709,SRaXY_h-PnoVkNamuGzAdQ,Hooters,2.5,AZ,9
8710,tyH0l9SPwV2N8ExwILQ2NQ,Manhattan Pizza,3.5,AZ,19
8711,Sq4yrNrCIWqgDgaymKpmOA,Curbside Coffee & Cafe,4.5,AZ,10
8712,U6WDGMA7Bqxqw_tDQjbsZA,Tony's Bagels Deli & Coffee,4.5,AZ,7
8713,l9MztjVGVa_jakvMQDjCZw,J Chen,3.0,AZ,29
8714,e8bElXSntEcwQdq9ZG-rQQ,Chili's Grill & Bar,3.0,AZ,29
8715,Z4HFa4iFTAPomgQquOD68g,KFC,2.0,AZ,4
8716,EqZl_lQdB3GVFHCoD7sOyg,Chicagoland Hotdogs & More,4.0,AZ,20
8717,TYxwexE7GDYDpIcdltwj6w,Panda Express,3.0,AZ,7
8718,6yFh7A_COCyTenhPjT9iZA,Subway,3.0,AZ,3
8719,HrFJI2fVrHkcnp3cjYlH2w,Pizza Hut,3.0,AZ,5
8720,LGZPRoNaKyts1mwHeU8s1Q,Rosati's Pizza,2.0,AZ,11
8721,Xa1kaKuPXjKIgJMTXFhJWQ,Kfc,3.5,AZ,3
8722,-Y2rZMPttQqKXD_XJPQerA,Rubio's Fresh Mexican Grill,4.0,AZ,11
8723,SgrTBaqSqaQVFKgYGseIPw,Jack in The Box,2.5,AZ,4
8724,q48Iyh3Rmg3Ixgt8iamRyQ,Concord Cafe,2.5,AZ,3
8725,lr9g60tGRMHkU4xYiLYdkw,Mirage Sports Grill,4.0,AZ,3
8726,V5w1ThWfQdolgzIL3rWPTg,Filibertos Mexican Restaurant,3.5,AZ,6
8727,ny1T3dzXf8_ySXkFv37qwQ,Barro's Pizza,4.0,AZ,13
8728,1iw4g7qcKua2-V06RQpyCw,Dagwoods,3.0,AZ,4
8729,0f4IQo7Odn7nvvO4TCAGAw,Carl's Jr,2.0,AZ,8
8730,kSkduN5G9ibASPr2npzDAw,Del Taco,3.5,AZ,4
8731,8ZGKcHe3vqw2Pil4uH7Ctg,Tamales Guadalajara Restaurante,4.5,AZ,19
8732,1kMR_HUA8i-wYOJFZfLhBA,32nd Cafe,4.5,AZ,6
8733,PdW9m3apsOUc1p0ZlK3YSg,Hot Wok Chinese Restaurant,3.0,AZ,28
8734,Mx4VdkKKavzans54VwMP1Q,Screwballs Pizza & Spirits,2.0,AZ,6
8735,bE_0Ma3nEBd9sjcZKlRLKQ,McDonald's,3.0,AZ,3
8736,Jje3kP5CNasYDSpH0NPRGQ,NYPD Pizza,4.0,AZ,43
8737,LE-1ZOsjpPh7p95H2l5Fww,Federicos Mexican Food,3.5,AZ,29
8738,JGpl_nv5hHKGEOdphj-9-g,Casa De Angelina,3.0,AZ,4
8739,1v5Z101rbtRumsQTcm-GfQ,IHOP,3.0,AZ,11
8740,hDuGcoA6bs26zfidHWqG4Q,Mi Casita Mexican Restaurant,4.0,AZ,6
8741,d1dwAa-FxyowEHMGSu_lNA,South China Express,2.0,AZ,4
8742,pylPsmPr9KkUdHBFkFRaGA,Raceway Bar & Grill,3.5,AZ,13
8743,yN5MaHx7AGNhLMgUaQu0cA,Filiberto's Mexican Food,2.5,AZ,15
8744,OEYUn7UFXCQeFpmMu0HX5g,Kfc,2.0,AZ,4
8745,iwG9W9RXf1kXh6KwGP7C7A,Il Poggio D'Italia,4.5,AZ,5
8746,uU70AmVxV_OOgkumhUpu-g,Grand View Steakhouse,2.0,AZ,5
8747,kdtreSdAr4WoKAl0M3QykA,China 1,4.0,AZ,6
8748,rlG9WPf3h5MfNwHhpNsWjQ,Carl's Jr,2.0,AZ,5
8749,s-Ffw8BOVF5O_K9HhVqJ3A,Taco Bell,4.0,AZ,4
8750,2dJCG0ec0ZhFxIHLTI7EwA,El Chavo Mexican Restaurant,4.0,AZ,5
8751,TDvqljD6XbP6nWZBfy1OBg,Subway,3.5,AZ,5
8752,LYcw5qaBPhfrXhdDLadU4A,NYPD Pizza,3.0,AZ,48
8753,FZPbrikYVgDuzNFXHNC2cA,Dennys,2.5,AZ,3
8754,g3rQrrstKsEIfknfc88O5Q,Sonic of Mesa No 10,4.5,AZ,3
8755,AibBhSh7lGTcmy4EzWYTZQ,Rosati's Pizza,2.0,AZ,3
8756,USbdn57oTQd251dtdJSpxg,Papa Johns Pizza,3.5,AZ,6
8757,RdSuLiWr4JhsTfR44R9CAQ,Papa John's Pizza,2.0,AZ,5
8758,VfzUmXIgowYKutptfwR7Aw,Chens Chinese Bistro,4.0,AZ,17
8759,tSZ-YjOgclHQaAASoeGEDg,Burger King,3.0,AZ,5
8760,hfe5StFcj1AH4DVe8coBgA,Burger King,2.0,AZ,14
8761,v_QJZo85rZ6tQXHok1RvUw,Chili's Grill & Bar,3.0,AZ,26
8762,OEaW7zd4sf4OiPMoDHbKiA,McDonald's,2.5,AZ,4
8763,fsL04IyN2sIMEU9kNQPJHQ,Red Robin Gourmet Burgers,3.5,AZ,41
8764,BCG63gh2_YNBEBUNBjk-3A,Del Taco Inc,3.5,AZ,4
8765,pGrcODntgStT2ffCcHgmCg,Tortas El Tri,5.0,AZ,4
8766,3PtV3ZbySJ6AcMKZJ4yX3Q,Sonic Drive-In,2.0,AZ,5
8767,36iFlBCnKNOyWFFXDjF0Hg,Taco Bell,3.5,AZ,3
8768,PZHO5bdgz26ddon8sV02AQ,Pizza Hut,2.0,AZ,4
8769,3YQlMoOTzRO_JUrt7aPbEg,Burger King,2.5,AZ,3
8770,qC7eS6wnAQqMew4PHVDl4Q,International House of Pancakes,3.0,AZ,11
8771,DScAYRPPKaqt1NBkCbibHg,Chipotle Mexican Grill,4.0,AZ,24
8772,8xpZ4FCd69toLiW_Ejs0_Q,Church's Chicken,2.5,AZ,3
8773,HrTRDuWUikpCsrVSgRVKgA,Peter Piper Pizza,4.0,AZ,5
8774,TsD1cUoAas0Lv0UtT9-sdQ,Buffalo Wild Wings,3.0,AZ,69
8775,f8RDqqTEuOPEuWQYeyWkew,Papa John's Pizza,4.5,AZ,4
8776,KkwfSSO6-W48ktRN2uHlTA,McDonald's,2.0,AZ,8
8777,Z2sNGAzrIO-87r71pgx9Qg,Del Taco,2.5,AZ,8
8778,liyAhk8vzzgXyTHuF0qhxQ,Waffle House,3.5,AZ,6
8779,gnjc6c1ToovBR4D22P34-Q,San Salvador,4.5,AZ,5
8780,QX69Iijhm73QhSc_itsBow,Sunset Gyros,4.5,AZ,3
8781,fr_wn6YvyO3bJ5U4utetBw,Federico's Mexican Food,4.0,AZ,5
8782,3Df6ICj0rHROVH4xUlb7Yw,Papa John's Pizza,4.0,AZ,7
8783,h-LEs0XY2zyp3AjY1eKNyQ,Luna Pizza,4.0,AZ,16
8784,N80E9zoWEpHhi4kH2eKAsw,Bar North,4.0,AZ,30
8785,IYdP383EvqgKP8II9E1HmA,Papa John's Pizza,2.0,AZ,6
8786,4FQHGFnY90tPRDxGEgq34w,Jack In the Box,4.0,AZ,4
8787,jYm2u-ElrIKOPAvDfUGhkQ,Chipotle Mexican Grill,4.0,AZ,4
8788,QDJimwjHk8xKbVQLCcKKXg,Linda's Hoosier Cafe,2.5,AZ,3
8789,2F0Ix-kZADPqjbjYwDNWdQ,Subway,3.5,AZ,3
8790,h_FP6Lho52MIorjH8GuerQ,Jack in The Box,3.5,AZ,3
8791,rZFGTo-qhdmiwwTOnyd5Tg,Burger King,3.5,AZ,4
8792,rpgAjc1UBpupMtHb2wX0Zw,Wendy's,2.5,AZ,4
8793,9gGnlsFKiAYu3kDPATWm-w,Flaming Kabob 2,3.5,AZ,4
8794,KnLsrf4P9GkWYLNRQLUgsA,Gordas Baja Taco,4.5,AZ,44
8795,MfCS8VeJzf9QbxNImekuMA,T & M Pizza Italian Restaurant,4.0,AZ,5
8796,FsrnbygQZYa0rEjppDXwHw,Domino's Pizza,3.0,AZ,3
8797,MFPUNh29shXVupvIPl3VGA,Arby's,1.5,AZ,6
8798,qmtVbO31nFKXLyWTOoSPZg,Church's Chicken,2.5,AZ,3
8799,2oYhEHgSDLqYXYlAqnChuw,Caminero Mexican Restaurant,4.0,AZ,36
8800,kDHl3qQ6_irBwytnCNDD7g,Paradise Bakery & Cafe,3.5,AZ,3
8801,5lhmPiQxNbkZxMLGX9Qqqw,Wow Cafe,3.0,AZ,3
8802,pONHXroA2O7grj5iZ7dksQ,Rubio's Fresh Mexican Grill,4.5,AZ,19
8803,LZkb5x83wps0FJ838vKc5w,El Gallo De Lagos Mexican Food,5.0,AZ,6
8804,kIQ646tVxDv0Tyv2Tuz_kA,Starlight Cuisine,4.5,AZ,18
8805,seq-ve9DYuPkR4HdQ4DISA,Domino's Pizza,3.0,AZ,7
8806,Xyrss3tjzUofEm-kZPus4A,Mi Familia Mexican Food,3.0,AZ,55
8807,lCh00csEKpgRgSoZY32IvQ,Pizza Hut,2.0,AZ,3
8808,4fNkABBDDm_lXVJxVGdViw,Wendy's Old Fashioned Hamburgers,2.0,AZ,6
8809,C3EghWth7__-NiXxvrXrqg,McDonald's,2.5,AZ,6
8810,cN4gmlntyQ-maTW4PdT-Kw,Streets of New York,3.5,AZ,19
8811,ApN_f85W091Ufxq4_qYUzw,Kfc,3.0,AZ,5
8812,ORPFMdzXiIhxATWTJc2-4w,Panda Express,2.5,AZ,10
8813,C43Cd23SLljV-0XJhmk4YQ,Taco Bell,2.5,AZ,5
8814,s1IkTuTdWmPunObMizXxSg,Venice Pizza,4.5,AZ,17
8815,VBh3-p-pOd_JmwxYanagfA,Little Caesar's,2.0,AZ,3
8816,bVgbI5w-bt9nSoh7vVFIvg,Subway,1.5,AZ,3
8817,Vbcd56jQ5tsrlsvTUHBz8Q,La Merced,4.0,AZ,14
8818,agSP4v1MznaVNrIAeL5GIQ,Panda Express,3.0,AZ,10
8819,rB1CNenQbYtQ0D6sqoJe3A,Federico's Mexican Food,4.0,AZ,16
8820,jCldB0wUJU9A_ti45vZ0bg,Chipotle Mexican Grill,4.0,AZ,37
8821,cAdSoJelw99xvyu80ex_hg,Port of Subs,4.5,AZ,5
8822,y2lNrjv4lg5gvpYhtUmfpg,Village Inn,3.0,AZ,12
8823,4t-W81Tpt1OER_p3mIgMDg,Subway,3.5,AZ,3
8824,NFICjOJG4AP1NQZHkW4AxQ,Rosati's Pizza,2.5,AZ,22
8825,kS3J2SwkKF4yX1OS5WgO1w,Papa John's Pizza,5.0,AZ,3
8826,nPBL1vwQprNvdlWLS8icRg,Jack In the Box,3.0,AZ,6
8827,4zkNU2m_LKPo2h790zfXAw,Viva Mexican Grill,2.5,AZ,10
8828,rh9KAy0HzPx4ddyVOOzWKw,Great Wall Chinese Restaurant,4.0,AZ,18
8829,Agz-gMJfjCsK5tdKC6FBYQ,Cafe Rumba,3.5,AZ,46
8830,PJMZjZ4xyx24VRIDU3q2sg,Streets of New York,3.5,AZ,12
8831,qK_nxiXCxjIP8Hd659bhvA,1 Brother's Pizza,3.0,AZ,8
8832,aCwCa7QMycZInFChAGU9pQ,Chick-Fil-A,4.0,AZ,22
8833,oa235g5FqDKoyjD_Jwq1CQ,Little Caesars,3.5,AZ,4
8834,Y-pihdjUgiOrwYHgWd29tg,Panda Express,3.0,AZ,4
8835,PnUN5SZ4x0vQ89RQHS-GsA,El Sabor de la Familia,3.0,AZ,5
8836,V3JKAlbjpz90FcM9xBzblQ,McDonald's,3.0,AZ,5
8837,j5X95__LDR1IgdWYvcjzAA,Yogis Grill,3.5,AZ,26
8838,6BN01-NYYiD0FjDG49nIng,Benedict's,4.0,AZ,104
8839,QQbrS9OZpQ_eALmMcw4tVw,La Mestiza,4.0,WI,7
8840,AEJTaKJx1CayETLF1weeFQ,Hitchin Post Saloon & Steakhouse,4.0,NV,8
8841,8mdmNYc1S1OyKoj4MkaJ7A,Jalapeno Grill,3.0,NV,3
8842,0zcHBms7sK9IYv4zn_qrqQ,Chick-fil-A,4.5,AZ,23
8843,9rRSptl04yxZfHZQA8bvhA,La Escondida,3.5,AZ,8
8844,lVkDZZ8sTafPlq7f1i5row,Pomegranate Cafe,4.0,AZ,257
8845,jHyatTHCKQXfuxEBP36-Uw,Carmine's Pizza Kitchen,4.0,NV,10
8846,Y5IwyffEF0MhRZxMheJ0pA,Robbie Fox's Public House,3.5,AZ,124
8847,xSaeulDx3iebtWmuRjcoyw,Tully's Coffee,3.0,AZ,7
8848,0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,3.5,AZ,38
8849,GaNphMfP8VeEU00b2Sonng,Church's Fried Chicken,3.5,AZ,6
8850,Vxad8erFJI6CaWrQYlMqLw,Siri Thai,4.0,NV,84
8851,U0aLdc-PW44iiI4NzNCjZQ,Martorano's,3.5,NV,121
8852,ArhWxXLmPiyShXwBQvoUUw,Lulu Hawaiian Bbq,3.5,NV,39
8853,kMugPCLZw8-NJCdBEo-wjw,Red Ribbon,4.0,NV,24
8854,xKQmtEgfSxHzZ7m6VfndEg,Aloha Kitchen,3.0,NV,46
8855,LDRAVhMLceQ8fBLI44E8Ew,Planet Hollywood,2.5,NV,140
8856,T7oEu7M8SENdblqT31GjpA,Popeyes Chicken & Biscuits,2.5,NV,7
8857,XdhIktl1ViCOQwPjm315iw,Five Star Tavern,4.0,NV,3
8858,dCANYemt3wxhsI8J824KUw,Del Taco,3.5,NV,7
8859,xtuiOHwL5HmVINb9XZvc9g,Bonzai Bob's,5.0,NV,4
8860,RqqjrSEg-JMfXDG7mzpqoQ,Miles Bake Shop & Hawaiian Foods,4.0,NV,8
8861,wBvd2Cj88cR7iGT44fauaw,Port of Subs,2.5,NV,6
8862,pvAq7zHW3E1HzUgp95wIAA,Sicily's Pizza,2.5,NV,68
8863,jeaJi52LN9kr-G2LbUVWvQ,Subway,3.0,NV,6
8864,fFg628ogpP_JtxwfimM4Xw,Papa John's Pizza,2.5,NV,9
8865,g3A_CEsOhFDwcLqtKgWs8Q,Subway,4.5,NV,3
8866,zwCeWkw1emDT9RtBjAlt5A,La Flor De Michoacan Restaurant,4.0,NV,24
8867,JynkNCizCY6UnwIiH9HI-w,Pizza Patron,2.0,NV,3
8868,Uprew1lLvoZGMaDPlP9Yiw,L & L Hawaiian Barbecue,3.5,NV,38
8869,SAn00wMLNfjab3W1XuHACA,Laduca's New York Italian Deli,3.5,NV,16
8870,Qh0YMquKVV5ef5g_f0r2-g,Sofia's Pizza,3.0,NV,6
8871,mAlREmwuZNrn9dmoDBE8fw,Lj Bar & Grill,4.5,NV,5
8872,3vUKmOsGepPY64Du5oHo-A,Zaba's Mexican Grill,3.5,NV,27
8873,XzdJdCEZyopW1RjFfxcK8A,Westside Bistro,4.5,NV,9
8874,q6NT0vkQW_vs8V0doG7XKw,Subway,3.5,NV,4
8875,lSS9k3Fbs8E8qEVTy4-d5w,Pizza Hut,2.5,NV,9
8876,yORrzihFKARJZ6gcOO4OXg,Subway,4.0,NV,6
8877,BdHq8McnAFZ_TinhrQrNuQ,Chili's Grill & Bar,3.0,NV,70
8878,dw92s46u8Url4KxhZeFQvw,McDonalds,3.0,NV,3
8879,snWpJGBxuw5HpyPRlGk-Lg,Capriotti's,3.0,NV,29
8880,3trWuWYn8gv3bieAXrBToQ,Panda Express,3.0,NV,10
8881,5n4rqpX_xQHlcRMsbLdOrw,Panda Express,3.0,NV,7
8882,q1L1n2TOI8QsLPfvj4IXbA,Sonic,4.0,NV,11
8883,jSDLdzm7ZbMWL3g3D2GU9w,Phat Phrank's,4.5,NV,179
8884,MhgYfihkb1QZfVpSNLb2uA,Grimaldi's Pizzeria,4.0,NV,248
8885,joIBhif6Aj8JXe7L3rGBYA,Goldfinger's Bar & Grille,3.0,NV,25
8886,tl-yAtKfAB7wtCWehVH1cQ,Chicken Now,3.5,NV,14
8887,n4-9RkaPPW0UNZ4py8vGcg,Roberto's Taco Shop,2.0,NV,3
8888,NUl8uEz5ijDAZvkgCQrrpA,PT's,3.5,NV,28
8889,dAh3XQTvnLmUZKrjeXi0RA,Angelina's Pizzeria,3.0,NV,43
8890,gmSPwjUcZ5yxIuJzJnpl8A,Wingstop,3.5,NV,18
8891,v-hIiyXJyU4MaTh9N3pJoQ,Johnny Rockets,3.0,NV,8
8892,3Qex2o9pbVndRFD96qZk7A,Cabo Mexican Restaurant,2.5,NV,31
8893,cWgPXQCUe_nu7bqQ9nl7hA,Popeyes,3.5,NV,13
8894,uNBO3GiwzfVz2jU7k6gVuw,Del Taco,3.5,NV,14
8895,LhnUSokHnNCvLCfQ31vUfg,Red Brick Pizza,3.5,NV,4
8896,JAg09A3VXhEb6nWfILBV-w,Domino's Pizza,2.5,NV,7
8897,7zVnLI7ldlUCXuoRxNwVzA,El Panzon Tacos Y Tortas,4.0,NV,40
8898,L_Smc-CHnXV8Wz-4bC7Y-Q,Salad Creations,4.0,NV,6
8899,AXZFFHrtIikgytuXcT9Y2w,Espresso King Kafe 2,3.0,NV,4
8900,uigVIpiLYQdM3mgCgioMVw,Super Taco Mexican Food,4.0,NV,17
8901,AEjoE_n2bfbHpr0zkUM9VA,Mack Bros Bakery Cafe,2.0,NV,9
8902,6zZ559HDh56YjjrQgjCKQQ,Panda Express,2.5,NV,3
8903,i4b0jbsOsET7biMw5KhPDg,El Pollo Loco,3.5,NV,13
8904,8Vwq4Y5bo1VImwSBMuO3Xw,Subway,2.5,NV,3
8905,Ko08oUwSm8E8IxSrunx7rA,Timbers - Azure,3.5,NV,19
8906,xffAOniUi4nbUcejuBf2gw,Foothills Lodge,3.0,NV,12
8907,_65BG8jLwJJYihHqPkGH_w,Subway,3.0,NV,7
8908,fzLqeHBM4XSphzvX1nkWtg,Golden Gate Chinese Restaurant,3.5,NV,18
8909,s-OomSmBbKJnAkPvCuXFgA,New York Chinese Restaurant,3.5,NV,56
8910,DkdFKXD3nTwHxIlZOurXww,Roberto's Taco Shop,4.0,NV,8
8911,sg6tQj8CiZfY2P4VUB8ZsA,Taco Bell,3.0,NV,7
8912,MKUT42AO_eLq0Av-PvQC7A,CiCi's Pizza,3.0,NV,25
8913,0BVxe-S5aZMa0GgIYqDmHQ,Aqua Restaurant and Lounge,4.5,NV,3
8914,SWnysGfGfd9V1f32tlneoQ,Tacos Los Toritos,3.5,NV,23
8915,FzfguyW3Cow_MLDWxp2xXA,Taste of Paradise,2.5,NV,7
8916,_ZGPu2iKQSfmQ8l8lYN9bQ,Dragon Bowl,4.0,NV,5
8917,pAWgUsCkPwJG4Vw75Wk0aw,Subway,3.5,NV,3
8918,JVHSFeayUur0ksdhaJvvMw,Fatburger,4.0,NV,9
8919,6oMdbZA6Xu26TUO5Zb93Sg,Subway,4.0,NV,9
8920,niw2bhY4XMmcdTC51FONjw,Carl's Jr,3.5,NV,7
8921,ySPLtCZKvU0g5vM7w7bS4Q,Church's Chicken,3.5,NV,4
8922,0eGGV3yyJT4joipvaoYrkw,El Guanaco Restaurant,4.5,NV,4
8923,8RYf6xuRZDTyvX59eTAydw,Wienerschnitzel,3.5,NV,12
8924,CBoMK_j_QG-DdMIsqznTkQ,Beso,3.5,NV,50
8925,me6U4ifXtgd5jiKTyVQ5SA,Robertos Taco Shop,3.0,NV,4
8926,dw9uK-1OR8zxcXBRsGCdNw,KFC,1.5,NV,4
8927,a2_T-Zw2FK-r9anByMaE_w,Chicken Now,3.0,NV,8
8928,udY-ZptATLEMz3BzZsEB5g,Alexander's Pizza,4.0,NV,21
8929,9S1tgwjtErBJywAlXuSIlw,PT's,4.0,NV,30
8930,JHbxhUyoo4iJ2jOHdxycTQ,Timbers - Novat,3.5,NV,18
8931,9Yoa3LDnl2xIsQ952yqwkg,Antojos Df,4.0,NV,5
8932,tUR9-c9y5J1KA8vi-CX-nQ,McDonald's,4.0,NV,4
8933,UukrDdzRg0rRZ4i1MTFEtQ,Jack in the Box,3.0,NV,6
8934,6FMkGfbgUd1MGLvgSmT_Bw,Wingstop,3.5,NV,35
8935,WwkkonmEoe4N4mWFrQe77Q,Amigos Tacos,3.5,NV,8
8936,pNQwnY_q4okdlnPiR-3RBA,Empire Bagels,3.5,NV,34
8937,Hz-VJYF8BUGA-47KNuzuLg,Heidi's Brooklyn Deli,4.0,NV,19
8938,Wi2C8GGIvnmaPzMkPfabEQ,Rinconcito Guanaco,4.0,NV,3
8939,6ponQsJFfwrOZvV1Ns38-Q,McDonald's,3.5,NV,9
8940,igoQcOJEGC7T-1f7TiiFAw,Jack in the Box,2.5,NV,9
8941,8kjah2TxHpRsGPy_EvBBRA,Panda Express,3.5,NV,8
8942,op3qcBUXDyQeCprFCzSY0w,Popeye's Chicken & Biscuit,2.5,NV,5
8943,xJ0IkUxRcnIiWAH7l8URJQ,Yanni's Gyros,4.0,NV,92
8944,LTaGl8dE_AGSI_nba-COFg,Haiku & Thai,2.0,NV,4
8945,K9hZAkRFuyfmLwceX8K4wg,Chipotle Mexican Grill,3.5,NV,74
8946,8OAxRICR00G9xwdq3OdjCA,Taco Bell,2.0,NV,9
8947,Hlh5x-cV51O5B0JIL_vZXA,AA Hawaiian Bbq,3.0,NV,7
8948,VAwTkxl4EV7MoGFpI_xcXQ,Rubio's Fresh Mexican Grill,4.0,NV,35
8949,CQJE1a7CD3B6szePIew6tQ,Marrakesh Express,3.5,NV,3
8950,RSWWZGGU4JpCYgr2yASEWw,Quiznos,1.5,NV,8
8951,M64kwBY4TpEcWZEntCjFeA,San Salvador Restaurant,4.0,NV,6
8952,Ol2U3ingyNQENmVofvxW_Q,Subway,4.0,NV,9
8953,vjODOcbcQFw1l25SykOX8Q,Tropical Smoothie Cafe,3.0,NV,15
8954,0oz45sNYYP2LKKBjNTD2yA,Port of Subs,2.5,NV,14
8955,_ZR4CE9JwB42By5R7qVi2g,Subway,2.5,NV,5
8956,kXPX91lWmAE5n2Q25rY-FQ,Blue Dogs Pub,4.0,NV,8
8957,M1V2Ic_z79cePuYMWYQg-g,Jack in the Box,2.5,NV,8
8958,D2bSuLURPsxEur4OUglFrw,Remedy's,3.5,NV,45
